title,author,genre,status,release_day,views,subscribers,rating,chapter,chapter_length,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,harusame_,"Maybe Mori wasn't a good king, but were you really a better one to them?",2016-02-26,34100,201,34,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,Toan Nguyen,"so dude came out of no where w/ a knife and no one saw that coming?  It may be fast for regular ppl, but these are all fighters.",2014-10-26,21314,132,17,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,Nya~chan(Axyraandas),...I still don't understand how these powers work.,2014-09-08,17488,149,26,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,TowerofGodis#1,OMG Cow Queen hurry and come already,2016-02-15,351,2,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,Remi Ramza,Where did mori's sleep shades go?,2017-03-30,264,1,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,Rexx_Noctis,That moment when you beat a player til he had like 1 hp left and some comes and kill steals😑😑,2017-09-12,195,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,Byleth Eisner,Fake Monkey king: You took everything from meMori: I don't even know who you are,2020-08-11,132,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,Irn.9869,Just when I started to like that fake monkey King he gets killed🙁,2017-12-29,119,2,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,Cheetah Wonder,I feel sorry for his sister though.,2018-02-27,75,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,Jacob Singletary,one of the saddest episodes definitely,2016-04-03,72,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,ɮʟօօɖ™▶,well I think they forgot to add Rub A Dub before all those mage came all of a sudden..!! 😁😁,2017-03-28,55,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,asdfgqwexc,why do i feel sad for that fake king rn,2015-12-31,48,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,SociallyInadeptOtaku,"""I don't want anything..."" 5 seconds later... ""I just want my memories back."" CONTRADICTORY, MUCH?!!!",2018-05-07,44,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,MoniexCrow,the only ones to who have ever challenge the gods were monkeys and Dragons,2018-07-08,32,0,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,133,65368,302,592543,59164,30444815,2014-06-30,Stankyfishyoo,UGH I HATE THE FACT THAT HE STABBED HIM RIGHT WHERE HIS NIPPLE WAS😭😭,2020-04-28,24,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,Reistenger,hahahaha epic ending,2015-08-27,34793,53,10,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,KB Miho,lol the ending is just hilarious,2015-08-17,25221,62,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,Official_KaylaV,That ending 😂,2015-08-11,21824,61,10,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,Ariel,omg glasses looks so tiny sitting in front of her... 😂,2015-12-22,830,2,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,Torigaki244,This Webtoon teaches us the safety of driving and how we should not be in the way of a badass cow driving a bike,2016-10-06,578,0,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,Ivy Felicia (>^3^)>,those guys are like little kids riding with their mother on a motorcycle,2016-01-07,316,2,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,🍪Cookie🍪,Get out the way betch 😂😂😂,2015-07-31,254,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,tigerlillylak,doesn't she mean moove,2018-01-26,178,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,Ashwin Kumar,Why the hell is nobody talking about those monkeys that died... I really don't think he was such a bad king  so many of the monkeys gave up their life so he can beat that crazy guy... so why...,2017-11-22,170,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,Nekotaku,be careful when I'm driving if you don't wanna be hit,2015-10-31,89,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,Maria Yang,Ive been binge reading this all day and i just wanna say the author is a fricking genius not only is the plot awesome but the characters are all unique and there is just enough humor to keep me on a series this long in one sitting without me taking my eyes off of this for about 7 hours today. 👏🏼👏🏼👏🏼,2017-04-01,63,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,mse-13,No one's going to talk about (cute) frightend Mori?!,2016-08-01,54,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,Neancy Sundayz,Pumwangs(green-haired-guy) look lol Go Moo-girl!! xD,2014-09-26,45,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,FirestormGaming1515,I love how she acts like it was his fault,2017-12-26,43,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,134,59702,692,592543,61749,30444815,2014-06-30,Novel,"Lol, she like ""go away from my way, you idiot man-moo""",2015-05-15,43,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,Nuphar Haller,"""did you get hurt...anywhere?!""  *half body missing* XD",2015-07-26,30888,83,24,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,Goldenzephos,LOL blew herself up like a balloon,2015-11-26,20897,96,12,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,Jessie Liang,I LOVE BEEF.,2015-06-12,15555,293,22,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,TowerofGodis#1,Not surprised that the Cow is OP since she's one of the 9 Kings of this world but that annoying Bishop is also pretty strong. Hopefully she doesn't die.,2016-02-15,480,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,Valerie Vidian,lesson learnt : don't mess with a girl ,2015-12-05,279,2,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,harusame_,"Love how all characters have their own priorities (horns, memories, bike, duty as a former king, brotherhood...) and don't fall slaves to the scenario. The development is really flowy! Kudos, author-nim *-*)/",2016-02-26,183,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,has been deleted,She is Hot AND strong as literal hell MOOO!!!,2016-07-12,91,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,Diana,i love it-moo!,2015-12-19,89,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,Altuğ,"There are 2 same pages, can you fix it please?",2014-09-26,99,10,6,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,Jonathan A Jex,"he says he's got beef, but I'm a vegetarian and I ain't f*****g scared of him",2016-10-21,58,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,that guy is here,does the athour have a arm ripping fetish or what,2019-01-20,48,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,Artixis,I'm reading this in the living room (dragged out of my bat cave T.T) and everyone is talking about a commercial and laughing about it while the only reason I'm laughing is because of this webtoon especially the horns part 😂😂😂,2018-01-07,35,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,Baby_Bearʕ•ᴥ•ʔ,Am I the only that noticed the strip be copied twice. ,2018-01-10,34,2,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,Isles Celestine,yo she pulled a gear third puffy lmao,2017-04-28,27,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,135,57000,651,592543,58624,30444815,2014-06-30,TheDankWaffle,I would eat her beef ( ͡° ͜ʖ ͡°),2018-08-05,25,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,Ashely Li,How dare you eat a lady's horn 😱,2015-09-21,33547,74,23,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,AllSpark T200,I'm tired of these Tam Avarice guys who steal powers and regenerate like cell and Majin boo. They are so weak and cowardly -_- ,2015-12-06,28010,170,35,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,Jessie Liang,her minions r the best~,2015-06-12,17888,56,6,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,Sari Monica,Sh*t!!!That creepy spear is so d*mn annoying!!!,2015-06-19,472,3,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,Cameron Cundall,Horny.,2015-03-16,236,4,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,Janiedy,Why haven't Mori get back his memories yet?,2016-09-23,175,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,Gaim,Who keeps Sneezing whenever the villains say god bless you? ,2016-06-11,116,1,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,WhyMustIChoseAName,ok I know she's a oxen lady but somebody needs to get her a bra with some support,2017-12-10,103,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,~MEOW~,Did anyone else notice that they are taking the divine pellets that are like so hard to find lol 😂😂😂,2016-07-24,96,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,cinnamon.bunny,Hasn't your mother taught you any manners moo? Never eat a lady's horn moo.,2017-08-16,64,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,GunMetalMango,My god just die already,2018-02-16,60,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,~MEOW~,Also it's been more than an hour I wonder how much time it has passed,2016-07-24,53,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,zootheboo,I hate these kinda villains the most,2018-05-10,48,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,WhiteDeathAOX,I hate enemies that regenerate a lot cuz they always have the same damn technique/fighting style sooo goddamn boring,2018-04-14,32,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,136,73544,583,592543,58264,30444815,2014-06-30,Ernesh,"This reminds me of Bleach, LOL...",2018-04-15,26,0,3,2023-01-06
